experiment,k,instance_id,run_id,instance_seed,run_seed,algorithm,variant,budget_ms,time_ms,F,D,tardiness,gap_to_best_pct
budget,24,10,0,22661494,20501534,LNS,full,300.000000,300.154500,8592.000000,900,7692,1.584299
budget,24,10,1,22661494,20502543,LocalSearch,full,300.000000,300.002100,8710.000000,918,7792,2.979428
budget,24,10,1,22661494,20502543,SA,full,300.000000,300.002200,8458.000000,892,7566,0.000000
budget,24,10,1,22661494,20502543,LNS,full,300.000000,300.198300,8506.000000,896,7610,0.567510
budget,24,10,2,22661494,20503552,LocalSearch,full,300.000000,300.002200,8458.000000,892,7566,0.000000
budget,24,10,2,22661494,20503552,SA,full,300.000000,300.040600,8710.000000,918,7792,2.979428
budget,24,10,2,22661494,20503552,LNS,full,300.000000,300.039100,8504.000000,910,7594,0.543864
budget,24,11,0,22661591,20501635,LocalSearch,full,300.000000,300.064200,5681.000000,668,5013,0.317853
budget,24,11,0,22661591,20501635,SA,full,300.000000,300.007200,5743.000000,676,5067,1.412679
budget,24,11,0,22661591,20501635,LNS,full,300.000000,300.306700,5663.000000,678,4985,0.000000
budget,24,11,1,22661591,20502644,LocalSearch,full,300.000000,300.002100,5663.000000,678,4985,0.000000
budget,24,11,1,22661591,20502644,SA,full,300.000000,300.006000,5743.000000,676,5067,1.412679
budget,24,11,1,22661591,20502644,LNS,full,300.000000,300.135900,5663.000000,678,4985,0.000000
budget,24,11,2,22661591,20503653,LocalSearch,full,300.000000,300.001900,5663.000000,678,4985,0.176897
budget,24,11,2,22661591,20503653,SA,full,300.000000,300.002500,5653.000000,678,4975,0.000000
budget,24,11,2,22661591,20503653,LNS,full,300.000000,300.055500,5801.000000,678,5123,2.618079
budget,24,12,0,22661688,20501736,LocalSearch,full,300.000000,300.003700,7049.000000,854,6195,0.000000
budget,24,12,0,22661688,20501736,SA,full,300.000000,300.002900,7049.000000,854,6195,0.000000
budget,24,12,0,22661688,20501736,LNS,full,300.000000,300.050000,7049.000000,854,6195,0.000000
budget,24,12,1,22661688,20502745,LocalSearch,full,300.000000,300.004100,7309.000000,870,6439,3.688466
budget,24,12,1,22661688,20502745,SA,full,300.000000,300.002900,7049.000000,854,6195,0.000000
budget,24,12,1,22661688,20502745,LNS,full,300.000000,300.131000,7049.000000,854,6195,0.000000
budget,24,12,2,22661688,20503754,LocalSearch,full,300.000000,300.002400,7061.000000,854,6207,0.170237
budget,24,12,2,22661688,20503754,SA,full,300.000000,300.003400,7221.000000,874,6347,2.440062
budget,24,12,2,22661688,20503754,LNS,full,300.000000,300.103400,7049.000000,854,6195,0.000000
budget,24,13,0,22661785,20501837,LocalSearch,full,300.000000,300.002300,7463.000000,800,6663,0.000000
budget,24,13,0,22661785,20501837,SA,full,300.000000,300.002100,7463.000000,800,6663,0.000000
budget,24,13,0,22661785,20501837,LNS,full,300.000000,300.036900,7497.000000,798,6699,0.455581
budget,24,13,1,22661785,20502846,LocalSearch,full,300.000000,300.001900,7463.000000,800,6663,0.000000
budget,24,13,1,22661785,20502846,SA,full,300.000000,300.002100,7463.000000,800,6663,0.000000
budget,24,13,1,22661785,20502846,LNS,full,300.000000,300.039500,7517.000000,798,6719,0.723570
budget,24,13,2,22661785,20503855,LocalSearch,full,300.000000,300.002000,7463.000000,800,6663,0.000000
budget,24,13,2,22661785,20503855,SA,full,300.000000,300.002300,7463.000000,800,6663,0.000000
budget,24,13,2,22661785,20503855,LNS,full,300.000000,300.136200,7485.000000,798,6687,0.294788
budget,24,14,0,22661882,20501938,LocalSearch,full,300.000000,300.002000,6366.000000,714,5652,0.000000
budget,24,14,0,22661882,20501938,SA,full,300.000000,300.002200,6366.000000,714,5652,0.000000
budget,24,14,0,22661882,20501938,LNS,full,300.000000,300.059500,6622.000000,728,5894,4.021363
budget,24,14,1,22661882,20502947,LocalSearch,full,300.000000,300.001800,6366.000000,714,5652,0.000000
budget,24,14,1,22661882,20502947,SA,full,300.000000,300.002000,6366.000000,714,5652,0.000000
budget,24,14,1,22661882,20502947,LNS,full,300.000000,300.078400,6378.000000,714,5664,0.188501
budget,24,14,2,22661882,20503956,LocalSearch,full,300.000000,300.002300,6616.000000,728,5888,3.927113
budget,24,14,2,22661882,20503956,SA,full,300.000000,300.002000,6366.000000,714,5652,0.000000
budget,24,14,2,22661882,20503956,LNS,full,300.000000,300.022400,6366.000000,714,5652,0.000000
budget,24,15,0,22661979,20502039,LocalSearch,full,300.000000,300.002100,8072.000000,942,7130,0.099206
budget,24,15,0,22661979,20502039,SA,full,300.000000,300.002000,8064.000000,930,7134,0.000000
budget,24,15,0,22661979,20502039,LNS,full,300.000000,300.080600,8090.000000,930,7160,0.322421
budget,24,15,1,22661979,20503048,LocalSearch,full,300.000000,300.002000,8074.000000,932,7142,0.000000
budget,24,15,1,22661979,20503048,SA,full,300.000000,300.001800,8074.000000,932,7142,0.000000
budget,24,15,1,22661979,20503048,LNS,full,300.000000,300.031300,8252.000000,944,7308,2.204607
budget,24,15,2,22661979,20504057,LocalSearch,full,300.000000,300.001800,8074.000000,932,7142,0.099182
budget,24,15,2,22661979,20504057,SA,full,300.000000,300.002000,8232.000000,944,7288,2.058021
budget,24,15,2,22661979,20504057,LNS,full,300.000000,300.156200,8066.000000,930,7136,0.000000
budget,24,16,0,22662076,20502140,LocalSearch,full,300.000000,300.004400,9490.000000,1034,8456,2.828042
budget,24,16,0,22662076,20502140,SA,full,300.000000,300.002800,9229.000000,988,8241,0.000000
budget,24,16,0,22662076,20502140,LNS,full,300.000000,300.097600,9247.000000,990,8257,0.195037
budget,24,16,1,22662076,20503149,LocalSearch,full,300.000000,300.002000,9213.000000,990,8223,0.000000
budget,24,16,1,22662076,20503149,SA,full,300.000000,300.002400,9229.000000,988,8241,0.173668
budget,24,16,1,22662076,20503149,LNS,full,300.000000,300.047000,9305.000000,1020,8285,0.998589
budget,24,16,2,22662076,20504158,LocalSearch,full,300.000000,300.002400,9448.000000,1000,8448,2.550744
budget,24,16,2,22662076,20504158,SA,full,300.000000,300.002200,9213.000000,990,8223,0.000000
budget,24,16,2,22662076,20504158,LNS,full,300.000000,300.016600,9239.000000,990,8249,0.282210
budget,24,17,0,22662173,20502241,LocalSearch,full,300.000000,300.001900,6490.000000,778,5712,0.340136
budget,24,17,0,22662173,20502241,SA,full,300.000000,300.002800,6468.000000,782,5686,0.000000
budget,24,17,0,22662173,20502241,LNS,full,300.000000,300.051200,6510.000000,788,5722,0.649351
budget,24,17,1,22662173,20503250,LocalSearch,full,300.000000,300.001800,6490.000000,778,5712,0.340136
budget,24,17,1,22662173,20503250,SA,full,300.000000,300.002300,6468.000000,782,5686,0.000000
budget,24,17,1,22662173,20503250,LNS,full,300.000000,300.075900,6490.000000,782,5708,0.340136
budget,24,17,2,22662173,20504259,LocalSearch,full,300.000000,300.001800,6482.000000,780,5702,0.216450
budget,24,17,2,22662173,20504259,SA,full,300.000000,300.002500,6468.000000,782,5686,0.000000
budget,24,17,2,22662173,20504259,LNS,full,300.000000,300.013100,6502.000000,786,5716,0.525665
budget,24,18,0,22662270,20502342,LocalSearch,full,300.000000,300.002200,6104.000000,754,5350,4.021813
budget,24,18,0,22662270,20502342,SA,full,300.000000,300.002100,6076.000000,754,5322,3.544649
budget,24,18,0,22662270,20502342,LNS,full,300.000000,300.137800,5868.000000,752,5116,0.000000
budget,24,18,1,22662270,20503351,LocalSearch,full,300.000000,300.001900,6012.000000,762,5250,2.523874
budget,24,18,1,22662270,20503351,SA,full,300.000000,300.002300,5864.000000,752,5112,0.000000
budget,24,18,1,22662270,20503351,LNS,full,300.000000,300.023200,5868.000000,752,5116,0.068213
budget,24,18,2,22662270,20504360,LocalSearch,full,300.000000,300.001800,5864.000000,752,5112,0.000000
budget,24,18,2,22662270,20504360,SA,full,300.000000,300.002200,5864.000000,752,5112,0.000000
budget,24,18,2,22662270,20504360,LNS,full,300.000000,300.040200,5868.000000,752,5116,0.068213
budget,24,19,0,22662367,20502443,LocalSearch,full,300.000000,300.002400,5461.000000,604,4857,0.000000
budget,24,19,0,22662367,20502443,SA,full,300.000000,300.002500,5461.000000,604,4857,0.000000
budget,24,19,0,22662367,20502443,LNS,full,300.000000,300.010900,5461.000000,604,4857,0.000000
budget,24,19,1,22662367,20503452,LocalSearch,full,300.000000,300.002100,5461.000000,604,4857,0.000000
budget,24,19,1,22662367,20503452,SA,full,300.000000,300.002500,5461.000000,604,4857,0.000000
budget,24,19,1,22662367,20503452,LNS,full,300.000000,300.276400,5461.000000,604,4857,0.000000
budget,24,19,2,22662367,20504461,LocalSearch,full,300.000000,300.010900,5461.000000,604,4857,0.000000
budget,24,19,2,22662367,20504461,SA,full,300.000000,300.003200,5461.000000,604,4857,0.000000
budget,24,19,2,22662367,20504461,LNS,full,300.000000,300.074300,5582.000000,624,4958,2.215711
budget,32,0,0,23460524,20580524,LocalSearch,full,300.000000,300.006500,10694.000000,926,9768,4.915138
budget,32,0,0,23460524,20580524,SA,full,300.000000,300.002900,10193.000000,926,9267,0.000000
budget,32,0,0,23460524,20580524,LNS,full,300.000000,300.288300,10267.000000,932,9335,0.725988
budget,32,0,1,23460524,20581533,LocalSearch,full,300.000000,300.002500,10783.000000,932,9851,5.788286
budget,32,0,1,23460524,20581533,SA,full,300.000000,300.002800,10193.000000,926,9267,0.000000
budget,32,0,1,23460524,20581533,LNS,full,300.000000,300.114800,10278.000000,912,9366,0.833906
budget,32,0,2,23460524,20582542,LocalSearch,full,300.000000,300.006800,10611.000000,942,9669,4.100854
budget,32,0,2,23460524,20582542,SA,full,300.000000,300.002400,10193.000000,916,9277,0.000000
budget,32,0,2,23460524,20582542,LNS,full,300.000000,300.197100,10673.000000,930,9743,4.709114
budget,32,1,0,23460621,20580625,LocalSearch,full,300.000000,300.002300,13048.000000,1214,11834,0.000000
budget,32,1,0,23460621,20580625,SA,full,300.000000,300.002600,13048.000000,1214,11834,0.000000
budget,32,1,0,23460621,20580625,LNS,full,300.000000,300.293000,13116.000000,1206,11910,0.521153
budget,32,1,1,23460621,20581634,LocalSearch,full,300.000000,300.003000,13048.000000,1218,11830,0.000000
budget,32,1,1,23460621,20581634,SA,full,300.000000,300.002700,13048.000000,1214,11834,0.000000
budget,32,1,1,23460621,20581634,LNS,full,300.000000,300.342200,13080.000000,1224,11856,0.245248
budget,32,1,2,23460621,20582643,LocalSearch,full,300.000000,300.006600,13048.000000,1218,11830,0.184275
budget,32,1,2,23460621,20582643,SA,full,300.000000,300.002500,13024.000000,1204,11820,0.000000
budget,32,1,2,23460621,20582643,LNS,full,300.000000,300.299400,13103.000000,1204,11899,0.606572
budget,32,2,0,23460718,20580726,LocalSearch,full,300.000000,300.003300,14613.000000,1304,13309,0.000000
budget,32,2,0,23460718,20580726,SA,full,300.000000,300.002900,14613.000000,1302,13311,0.000000
budget,32,2,0,23460718,20580726,LNS,full,300.000000,300.576400,14637.000000,1310,13327,0.164237
budget,32,2,1,23460718,20581735,LocalSearch,full,300.000000,300.002600,15095.000000,1324,13771,3.298433
budget,32,2,1,23460718,20581735,SA,full,300.000000,300.003100,14613.000000,1302,13311,0.000000
budget,32,2,1,23460718,20581735,LNS,full,300.000000,300.090000,15027.000000,1324,13703,2.833094
budget,32,2,2,23460718,20582744,LocalSearch,full,300.000000,300.002200,14613.000000,1302,13311,0.000000
budget,32,2,2,23460718,20582744,SA,full,300.000000,300.002400,14613.000000,1302,13311,0.000000
budget,32,2,2,23460718,20582744,LNS,full,300.000000,300.084600,14637.000000,1310,13327,0.164237
budget,32,3,0,23460815,20580827,LocalSearch,full,300.000000,300.002100,11534.000000,946,10588,0.927546
budget,32,3,0,23460815,20580827,SA,full,300.000000,300.002400,11428.000000,970,10458,0.000000
budget,32,3,0,23460815,20580827,LNS,full,300.000000,300.193100,11702.000000,966,10736,2.397620
budget,32,3,1,23460815,20581836,LocalSearch,full,300.000000,300.002400,11462.000000,956,10506,0.000000
budget,32,3,1,23460815,20581836,SA,full,300.000000,300.002500,11534.000000,966,10568,0.628163
budget,32,3,1,23460815,20581836,LNS,full,300.000000,300.148400,11612.000000,970,10642,1.308672
budget,32,3,2,23460815,20582845,LocalSearch,full,300.000000,300.006000,11426.000000,954,10472,0.000000
budget,32,3,2,23460815,20582845,SA,full,300.000000,300.016000,11428.000000,970,10458,0.017504
budget,32,3,2,23460815,20582845,LNS,full,300.000000,300.706100,11890.000000,990,10900,4.060914
budget,32,4,0,23460912,20580928,LocalSearch,full,300.000000,300.006000,10607.000000,900,9707,0.000000
budget,32,4,0,23460912,20580928,SA,full,300.000000,300.006100,10607.000000,900,9707,0.000000
budget,32,4,0,23460912,20580928,LNS,full,300.000000,300.159800,10761.000000,902,9859,1.451871
budget,32,4,1,23460912,20581937,LocalSearch,full,300.000000,300.006500,10955.000000,904,10051,3.047691
budget,32,4,1,23460912,20581937,SA,full,300.000000,300.006200,10631.000000,912,9719,0.000000
budget,32,4,1,23460912,20581937,LNS,full,300.000000,300.248800,10957.000000,900,10057,3.066504
budget,32,4,2,23460912,20582946,LocalSearch,full,300.000000,300.007200,10771.000000,876,9895,1.603622
budget,32,4,2,23460912,20582946,SA,full,300.000000,300.006700,10601.000000,906,9695,0.000000
budget,32,4,2,23460912,20582946,LNS,full,300.000000,300.394100,11205.000000,906,10299,5.697576
budget,32,5,0,23461009,20581029,LocalSearch,full,300.000000,300.171200,11053.000000,948,10105,0.000000
budget,32,5,0,23461009,20581029,SA,full,300.000000,300.006400,11106.000000,932,10174,0.479508
budget,32,5,0,23461009,20581029,LNS,full,300.000000,300.174300,11774.000000,986,10788,6.523116
budget,32,5,1,23461009,20582038,LocalSearch,full,300.000000,300.006400,11128.000000,940,10188,0.000000
budget,32,5,1,23461009,20582038,SA,full,300.000000,300.007500,11191.000000,960,10231,0.566139
budget,32,5,1,23461009,20582038,LNS,full,300.000000,300.455000,11600.000000,966,10634,4.241553
budget,32,5,2,23461009,20583047,LocalSearch,full,300.000000,300.006200,11128.000000,940,10188,0.198091
budget,32,5,2,23461009,20583047,SA,full,300.000000,300.007200,11106.000000,932,10174,0.000000
budget,32,5,2,23461009,20583047,LNS,full,300.000000,300.440800,11522.000000,964,10558,3.745723
budget,32,6,0,23461106,20581130,LocalSearch,full,300.000000,300.007000,15483.000000,1258,14225,0.636984
budget,32,6,0,23461106,20581130,SA,full,300.000000,300.006200,15385.000000,1254,14131,0.000000
budget,32,6,0,23461106,20581130,LNS,full,300.000000,300.386800,15591.000000,1274,14317,1.338967
budget,32,6,1,23461106,20582139,LocalSearch,full,300.000000,300.006600,15465.000000,1278,14187,0.129492
budget,32,6,1,23461106,20582139,SA,full,300.000000,300.007300,15445.000000,1262,14183,0.000000
budget,32,6,1,23461106,20582139,LNS,full,300.000000,301.036600,15772.000000,1266,14506,2.117190
budget,32,6,2,23461106,20583148,LocalSearch,full,300.000000,300.007500,15343.000000,1252,14091,0.000000
budget,32,6,2,23461106,20583148,SA,full,300.000000,300.006600,15343.000000,1252,14091,0.000000
budget,32,6,2,23461106,20583148,LNS,full,300.000000,300.104700,15654.000000,1258,14396,2.026983
budget,32,7,0,23461203,20581231,LocalSearch,full,300.000000,300.007700,9815.000000,902,8913,1.405104
budget,32,7,0,23461203,20581231,SA,full,300.000000,300.006500,9679.000000,894,8785,0.000000
budget,32,7,0,23461203,20581231,LNS,full,300.000000,300.763200,9699.000000,892,8807,0.206633
budget,32,7,1,23461203,20582240,LocalSearch,full,300.000000,300.006800,9904.000000,890,9014,2.324620
budget,32,7,1,23461203,20582240,SA,full,300.000000,300.007600,9679.000000,894,8785,0.000000
budget,32,7,1,23461203,20582240,LNS,full,300.000000,300.637900,9703.000000,892,8811,0.247959
budget,32,7,2,23461203,20583249,LocalSearch,full,300.000000,300.007600,9815.000000,902,8913,0.925450
budget,32,7,2,23461203,20583249,SA,full,300.000000,300.007500,9835.000000,888,8947,1.131105
budget,32,7,2,23461203,20583249,LNS,full,300.000000,300.280600,9725.000000,894,8831,0.000000
budget,32,8,0,23461300,20581332,LocalSearch,full,300.000000,300.006900,13415.000000,1128,12287,3.454924
budget,32,8,0,23461300,20581332,SA,full,300.000000,300.006600,12967.000000,1082,11885,0.000000
budget,32,8,0,23461300,20581332,LNS,full,300.000000,300.585800,12983.000000,1082,11901,0.123390
budget,32,8,1,23461300,20582341,LocalSearch,full,300.000000,300.007300,12967.000000,1082,11885,0.000000
budget,32,8,1,23461300,20582341,SA,full,300.000000,300.007500,13095.000000,1088,12007,0.987121
budget,32,8,1,23461300,20582341,LNS,full,300.000000,300.276400,13031.000000,1082,11949,0.493561
budget,32,8,2,23461300,20583350,LocalSearch,full,300.000000,300.007000,13373.000000,1104,12269,2.750672
budget,32,8,2,23461300,20583350,SA,full,300.000000,300.007000,13015.000000,1088,11927,0.000000
budget,32,8,2,23461300,20583350,LNS,full,300.000000,301.397600,13283.000000,1118,12165,2.059163
budget,32,9,0,23461397,20581433,LocalSearch,full,300.000000,300.006500,10565.000000,868,9697,1.909906
budget,32,9,0,23461397,20581433,SA,full,300.000000,300.006000,10367.000000,868,9499,0.000000
budget,32,9,0,23461397,20581433,LNS,full,300.000000,300.132800,10521.000000,878,9643,1.485483
budget,32,9,1,23461397,20582442,LocalSearch,full,300.000000,300.007000,10365.000000,858,9507,0.000000
budget,32,9,1,23461397,20582442,SA,full,300.000000,300.006600,10367.000000,888,9479,0.019296
budget,32,9,1,23461397,20582442,LNS,full,300.000000,300.641200,10731.000000,876,9855,3.531114
budget,32,9,2,23461397,20583451,LocalSearch,full,300.000000,300.006900,10317.000000,850,9467,0.000000
budget,32,9,2,23461397,20583451,SA,full,300.000000,300.006500,10367.000000,868,9499,0.484637
budget,32,9,2,23461397,20583451,LNS,full,300.000000,300.858700,11126.000000,884,10242,7.841427
budget,32,10,0,23461494,20581534,LocalSearch,full,300.000000,300.007400,11108.000000,980,10128,0.000000
budget,32,10,0,23461494,20581534,SA,full,300.000000,300.006900,11108.000000,980,10128,0.000000
budget,32,10,0,23461494,20581534,LNS,full,300.000000,301.159900,11610.000000,992,10618,4.519265
budget,32,10,1,23461494,20582543,LocalSearch,full,300.000000,300.006500,11178.000000,962,10216,0.630176
budget,32,10,1,23461494,20582543,SA,full,300.000000,300.007100,11108.000000,980,10128,0.000000
budget,32,10,1,23461494,20582543,LNS,full,300.000000,300.217800,11254.000000,966,10288,1.314368
budget,32,10,2,23461494,20583552,LocalSearch,full,300.000000,300.014600,11460.000000,970,10490,3.168887
budget,32,10,2,23461494,20583552,SA,full,300.000000,300.006200,11108.000000,980,10128,0.000000
budget,32,10,2,23461494,20583552,LNS,full,300.000000,300.536600,11738.000000,982,10756,5.671588
budget,32,11,0,23461591,20581635,LocalSearch,full,300.000000,300.007100,11023.000000,872,10151,0.000000
budget,32,11,0,23461591,20581635,SA,full,300.000000,300.006600,11023.000000,872,10151,0.000000
budget,32,11,0,23461591,20581635,LNS,full,300.000000,300.514000,11973.000000,908,11065,8.618343
budget,32,11,1,23461591,20582644,LocalSearch,full,300.000000,300.002300,11023.000000,872,10151,0.000000
budget,32,11,1,23461591,20582644,SA,full,300.000000,300.002800,11104.000000,884,10220,0.734827
budget,32,11,1,23461591,20582644,LNS,full,300.000000,300.163200,11543.000000,882,10661,4.717409
budget,32,11,2,23461591,20583653,LocalSearch,full,300.000000,300.002500,11163.000000,886,10277,1.270072
budget,32,11,2,23461591,20583653,SA,full,300.000000,300.002900,11023.000000,872,10151,0.000000
budget,32,11,2,23461591,20583653,LNS,full,300.000000,300.100900,11617.000000,934,10683,5.388733
budget,32,12,0,23461688,20581736,LocalSearch,full,300.000000,300.002300,12670.000000,1090,11580,0.189783
budget,32,12,0,23461688,20581736,SA,full,300.000000,300.002500,12646.000000,1092,11554,0.000000
budget,32,12,0,23461688,20581736,LNS,full,300.000000,300.031500,12722.000000,1090,11632,0.600981
budget,32,12,1,23461688,20582745,LocalSearch,full,300.000000,300.002600,12748.000000,1086,11662,0.647402
budget,32,12,1,23461688,20582745,SA,full,300.000000,300.002500,12696.000000,1100,11596,0.236855
budget,32,12,1,23461688,20582745,LNS,full,300.000000,300.183500,12666.000000,1092,11574,0.000000
budget,32,12,2,23461688,20583754,LocalSearch,full,300.000000,300.002400,12646.000000,1092,11554,0.142540
budget,32,12,2,23461688,20583754,SA,full,300.000000,300.002400,12628.000000,1092,11536,0.000000
budget,32,12,2,23461688,20583754,LNS,full,300.000000,300.348900,12942.000000,1100,11842,2.486538
budget,32,13,0,23461785,20581837,LocalSearch,full,300.000000,300.002100,12949.000000,1054,11895,1.680408
budget,32,13,0,23461785,20581837,SA,full,300.000000,300.002300,12735.000000,1034,11701,0.000000
budget,32,13,0,23461785,20581837,LNS,full,300.000000,300.186400,12825.000000,1036,11789,0.706714
budget,32,13,1,23461785,20582846,LocalSearch,full,300.000000,300.002400,12759.000000,1044,11715,0.000000
budget,32,13,1,23461785,20582846,SA,full,300.000000,300.002300,12759.000000,1046,11713,0.000000
budget,32,13,1,23461785,20582846,LNS,full,300.000000,300.193000,12867.000000,1038,11829,0.846461
budget,32,13,2,23461785,20583855,LocalSearch,full,300.000000,300.002200,12779.000000,1034,11745,0.000000
budget,32,13,2,23461785,20583855,SA,full,300.000000,300.002500,13049.000000,1042,12007,2.112841
budget,32,13,2,23461785,20583855,LNS,full,300.000000,300.167300,12869.000000,1038,11831,0.704280
budget,32,14,0,23461882,20581938,LocalSearch,full,300.000000,300.002200,12115.000000,1004,11111,1.781064
budget,32,14,0,23461882,20581938,SA,full,300.000000,300.002400,11903.000000,990,10913,0.000000
budget,32,14,0,23461882,20581938,LNS,full,300.000000,300.061700,12098.000000,1006,11092,1.638242
budget,32,14,1,23461882,20582947,LocalSearch,full,300.000000,300.002000,11945.000000,994,10951,0.352852
budget,32,14,1,23461882,20582947,SA,full,300.000000,300.002500,11903.000000,990,10913,0.000000
budget,32,14,1,23461882,20582947,LNS,full,300.000000,300.150400,12137.000000,1018,11119,1.965891
budget,32,14,2,23461882,20583956,LocalSearch,full,300.000000,300.002400,11945.000000,994,10951,0.437232
budget,32,14,2,23461882,20583956,SA,full,300.000000,300.002500,11893.000000,986,10907,0.000000
budget,32,14,2,23461882,20583956,LNS,full,300.000000,300.158700,12009.000000,990,11019,0.975364
budget,32,15,0,23461979,20582039,LocalSearch,full,300.000000,300.003000,11839.000000,966,10873,3.199093
budget,32,15,0,23461979,20582039,SA,full,300.000000,300.002900,11472.000000,946,10526,0.000000
budget,32,15,0,23461979,20582039,LNS,full,300.000000,300.092900,12038.000000,990,11048,4.933752
budget,32,15,1,23461979,20583048,LocalSearch,full,300.000000,300.002300,11972.000000,966,11006,3.977766
budget,32,15,1,23461979,20583048,SA,full,300.000000,300.002900,11826.000000,982,10844,2.709745
budget,32,15,1,23461979,20583048,LNS,full,300.000000,300.154200,11514.000000,952,10562,0.000000
budget,32,15,2,23461979,20584057,LocalSearch,full,300.000000,300.002700,11472.000000,946,10526,0.000000
budget,32,15,2,23461979,20584057,SA,full,300.000000,300.002600,11862.000000,970,10892,3.399582
budget,32,15,2,23461979,20584057,LNS,full,300.000000,300.144900,11538.000000,954,10584,0.575314
budget,32,16,0,23462076,20582140,LocalSearch,full,300.000000,300.006700,12602.000000,1022,11580,5.686011
budget,32,16,0,23462076,20582140,SA,full,300.000000,300.007000,11924.000000,984,10940,0.000000
budget,32,16,0,23462076,20582140,LNS,full,300.000000,300.790900,12457.000000,1014,11443,4.469977
budget,32,16,1,23462076,20583149,LocalSearch,full,300.000000,300.006200,11924.000000,984,10940,0.000000
budget,32,16,1,23462076,20583149,SA,full,300.000000,300.011500,12351.000000,1010,11341,3.581013
budget,32,16,1,23462076,20583149,LNS,full,300.000000,300.981900,12480.000000,1036,11444,4.662865
budget,32,16,2,23462076,20584158,LocalSearch,full,300.000000,300.007100,12427.000000,1042,11385,4.218383
budget,32,16,2,23462076,20584158,SA,full,300.000000,300.007000,11924.000000,984,10940,0.000000
budget,32,16,2,23462076,20584158,LNS,full,300.000000,300.923400,12405.000000,1012,11393,4.033881
budget,32,17,0,23462173,20582241,LocalSearch,full,300.000000,300.006000,11160.000000,894,10266,1.685649
budget,32,17,0,23462173,20582241,SA,full,300.000000,300.006700,10975.000000,888,10087,0.000000
budget,32,17,0,23462173,20582241,LNS,full,300.000000,300.291900,11275.000000,918,10357,2.733485
budget,32,17,1,23462173,20583250,LocalSearch,full,300.000000,300.006200,10975.000000,888,10087,0.000000
budget,32,17,1,23462173,20583250,SA,full,300.000000,300.006900,11038.000000,890,10148,0.574032
budget,32,17,1,23462173,20583250,LNS,full,300.000000,300.574800,11371.000000,918,10453,3.608200
budget,32,17,2,23462173,20584259,LocalSearch,full,300.000000,300.006600,10973.000000,890,10083,0.000000
budget,32,17,2,23462173,20584259,SA,full,300.000000,300.006800,11038.000000,890,10148,0.592363
budget,32,17,2,23462173,20584259,LNS,full,300.000000,300.498700,11125.000000,898,10227,1.385218
budget,32,18,0,23462270,20582342,LocalSearch,full,300.000000,300.006500,10459.000000,918,9541,0.000000
budget,32,18,0,23462270,20582342,SA,full,300.000000,300.006000,10521.000000,932,9589,0.592791
budget,32,18,0,23462270,20582342,LNS,full,300.000000,300.254200,10980.000000,964,10016,4.981356
budget,32,18,1,23462270,20583351,LocalSearch,full,300.000000,300.006400,10662.000000,936,9726,0.000000
budget,32,18,1,23462270,20583351,SA,full,300.000000,300.006000,10662.000000,936,9726,0.000000
budget,32,18,1,23462270,20583351,LNS,full,300.000000,300.324200,10757.000000,930,9827,0.891015
budget,32,18,2,23462270,20584360,LocalSearch,full,300.000000,300.053200,10662.000000,936,9726,0.169109
budget,32,18,2,23462270,20584360,SA,full,300.000000,300.006000,10644.000000,926,9718,0.000000
budget,32,18,2,23462270,20584360,LNS,full,300.000000,301.556500,10707.000000,956,9751,0.591883
budget,32,19,0,23462367,20582443,LocalSearch,full,300.000000,300.002200,11676.000000,1020,10656,1.134690
budget,32,19,0,23462367,20582443,SA,full,300.000000,300.002800,11646.000000,992,10654,0.874838
budget,32,19,0,23462367,20582443,LNS,full,300.000000,300.265800,11545.000000,986,10559,0.000000
budget,32,19,1,23462367,20583452,LocalSearch,full,300.000000,300.002500,11771.000000,1028,10743,0.025493
budget,32,19,1,23462367,20583452,SA,full,300.000000,300.003000,11768.000000,1016,10752,0.000000
budget,32,19,1,23462367,20583452,LNS,full,300.000000,300.082500,11793.000000,1016,10777,0.212441
budget,32,19,2,23462367,20584461,LocalSearch,full,300.000000,300.002400,11721.000000,992,10729,0.000000
budget,32,19,2,23462367,20584461,SA,full,300.000000,300.002500,11870.000000,1034,10836,1.271223
budget,32,19,2,23462367,20584461,LNS,full,300.000000,300.119700,11840.000000,1006,10834,1.015272
budget,40,0,0,24260524,20660524,LocalSearch,full,300.000000,300.008600,14726.000000,1006,13720,0.000000
budget,40,0,0,24260524,20660524,SA,full,300.000000,300.007500,14862.000000,1044,13818,0.923537
budget,40,0,0,24260524,20660524,LNS,full,300.000000,301.640000,16839.000000,1074,15765,14.348771
budget,40,0,1,24260524,20661533,LocalSearch,full,300.000000,300.007500,15024.000000,1022,14002,2.023632
budget,40,0,1,24260524,20661533,SA,full,300.000000,300.007100,14726.000000,1006,13720,0.000000
budget,40,0,1,24260524,20661533,LNS,full,300.000000,300.859100,16544.000000,1098,15446,12.345511
budget,40,0,2,24260524,20662542,LocalSearch,full,300.000000,300.008000,14768.000000,1014,13754,0.000000
budget,40,0,2,24260524,20662542,SA,full,300.000000,300.007600,14906.000000,1054,13852,0.934453
budget,40,0,2,24260524,20662542,LNS,full,300.000000,300.860300,17242.000000,1126,16116,16.752438
budget,40,1,0,24260621,20660625,LocalSearch,full,300.000000,300.007700,20953.000000,1374,19579,1.966032
